ts,run_id,status,gate,strategy,symbol,interval,total_candles,in_sample_trades,in_sample_avg_net_pct,in_sample_max_drawdown_pct,walk_forward_trades,walk_forward_avg_net_pct,walk_forward_max_drawdown_pct,champion_claim_allowed,live_orders,api_keys,claim_level
2026-06-25T18:28:34+00:00,BT20260625T182834Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,370,21,-0.3726,7.5426,12,-0.3416,4.0242,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:29:55+00:00,BT20260625T182955Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,371,21,-0.3726,7.5426,12,-0.333,3.9249,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:31:12+00:00,BT20260625T183112Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,372,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:32:29+00:00,BT20260625T183228Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,374,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:33:51+00:00,BT20260625T183351Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,375,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:35:16+00:00,BT20260625T183516Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,376,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:36:33+00:00,BT20260625T183633Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,378,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:37:51+00:00,BT20260625T183750Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,379,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:39:09+00:00,BT20260625T183909Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,380,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:40:28+00:00,BT20260625T184027Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,382,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:41:46+00:00,BT20260625T184146Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,383,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:43:03+00:00,BT20260625T184303Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,384,21,-0.3726,7.5426,12,-0.3447,4.0592,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:44:21+00:00,BT20260625T184420Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,386,21,-0.3726,7.5426,13,-0.3469,4.418,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:45:40+00:00,BT20260625T184539Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,387,21,-0.3726,7.5426,13,-0.3523,4.4858,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:47:00+00:00,BT20260625T184700Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,388,22,-0.3698,7.8287,13,-0.3547,4.5148,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:48:19+00:00,BT20260625T184819Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,390,22,-0.3684,7.8007,12,-0.3481,4.0986,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:49:38+00:00,BT20260625T184938Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,391,22,-0.3684,7.8007,12,-0.3481,4.0986,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:50:56+00:00,BT20260625T185055Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,392,22,-0.3722,7.8785,13,-0.3469,4.4181,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:52:16+00:00,BT20260625T185216Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,393,22,-0.3722,7.8785,13,-0.3517,4.4778,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:53:37+00:00,BT20260625T185337Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,395,22,-0.3722,7.8785,14,-0.3509,4.8031,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:54:56+00:00,BT20260625T185455Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,396,22,-0.3722,7.8785,14,-0.3583,4.9025,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:56:14+00:00,BT20260625T185614Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,397,22,-0.3722,7.8785,14,-0.3583,4.9025,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:57:32+00:00,BT20260625T185732Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,399,22,-0.3722,7.8785,15,-0.3626,5.3039,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T18:58:53+00:00,BT20260625T185853Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,400,22,-0.3722,7.8785,15,-0.3626,5.3039,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:00:18+00:00,BT20260625T190018Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,401,22,-0.3722,7.8785,16,-0.366,5.6989,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:01:36+00:00,BT20260625T190136Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,403,23,-0.3696,8.1667,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:02:54+00:00,BT20260625T190253Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,404,23,-0.3696,8.1667,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:04:13+00:00,BT20260625T190413Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,405,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:05:31+00:00,BT20260625T190530Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,407,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:06:48+00:00,BT20260625T190648Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,408,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:08:06+00:00,BT20260625T190806Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,409,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:09:32+00:00,BT20260625T190932Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,411,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:10:50+00:00,BT20260625T191050Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,412,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:12:09+00:00,BT20260625T191208Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,413,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:13:28+00:00,BT20260625T191328Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,415,23,-0.373,8.2381,15,-0.3644,5.3294,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:14:48+00:00,BT20260625T191448Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,416,23,-0.373,8.2381,14,-0.3373,4.7505,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:16:07+00:00,BT20260625T191606Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,417,23,-0.373,8.2381,14,-0.3373,4.7505,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:17:24+00:00,BT20260625T191724Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,419,24,-0.3654,8.4128,14,-0.3528,4.8284,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:18:43+00:00,BT20260625T191843Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,420,24,-0.365,8.4035,14,-0.3591,4.9119,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:20:01+00:00,BT20260625T192001Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,421,24,-0.365,8.4035,14,-0.3591,4.9119,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:21:19+00:00,BT20260625T192119Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,423,24,-0.3617,8.3323,14,-0.3831,5.232,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:22:39+00:00,BT20260625T192239Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,424,24,-0.3617,8.3323,14,-0.3831,5.232,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:23:57+00:00,BT20260625T192357Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,425,24,-0.3617,8.3323,13,-0.3736,4.7505,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:25:24+00:00,BT20260625T192524Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,426,25,-0.363,8.6931,14,-0.3806,5.1992,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:26:41+00:00,BT20260625T192641Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,428,25,-0.3675,8.7957,15,-0.3775,5.5155,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:27:59+00:00,BT20260625T192759Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,429,25,-0.3675,8.7957,15,-0.377,5.5092,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:29:17+00:00,BT20260625T192917Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,431,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:30:35+00:00,BT20260625T193034Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,432,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:31:55+00:00,BT20260625T193155Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,433,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:33:15+00:00,BT20260625T193315Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,434,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:34:34+00:00,BT20260625T193434Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,436,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:35:51+00:00,BT20260625T193551Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,437,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:37:09+00:00,BT20260625T193708Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,438,25,-0.3675,8.7957,15,-0.3813,5.5702,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:38:26+00:00,BT20260625T193826Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,440,25,-0.3675,8.7957,16,-0.3788,5.8922,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:39:44+00:00,BT20260625T193944Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,441,25,-0.3675,8.7957,16,-0.3821,5.9418,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:41:06+00:00,BT20260625T194106Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,442,25,-0.3675,8.7957,15,-0.3782,5.5254,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:42:24+00:00,BT20260625T194224Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,444,26,-0.3703,9.1977,16,-0.379,5.8958,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:43:42+00:00,BT20260625T194342Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,445,26,-0.3703,9.1977,16,-0.379,5.8947,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:45:03+00:00,BT20260625T194502Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,446,27,-0.3699,9.5246,16,-0.379,5.8947,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:46:20+00:00,BT20260625T194620Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,448,27,-0.3696,9.5166,15,-0.3758,5.4916,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:47:37+00:00,BT20260625T194737Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,449,27,-0.3724,9.586,15,-0.3758,5.4916,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:48:55+00:00,BT20260625T194855Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,450,27,-0.3724,9.586,15,-0.3758,5.4916,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:50:13+00:00,BT20260625T195013Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,451,27,-0.3724,9.586,15,-0.3758,5.4916,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:51:33+00:00,BT20260625T195132Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,453,27,-0.3724,9.586,16,-0.3727,5.8001,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:52:50+00:00,BT20260625T195250Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,454,27,-0.3724,9.586,16,-0.3757,5.8446,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:54:09+00:00,BT20260625T195408Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,455,27,-0.3724,9.586,16,-0.3815,5.9332,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:55:26+00:00,BT20260625T195526Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,457,28,-0.3745,9.9746,16,-0.3815,5.9332,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:56:45+00:00,BT20260625T195645Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,458,28,-0.3683,9.8177,16,-0.3753,5.8398,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:58:02+00:00,BT20260625T195802Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,459,28,-0.3721,9.914,16,-0.3768,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T19:59:19+00:00,BT20260625T195919Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,461,28,-0.3721,9.914,16,-0.3768,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:00:37+00:00,BT20260625T200037Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,462,28,-0.3721,9.914,16,-0.3768,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:01:58+00:00,BT20260625T200157Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,463,28,-0.3721,9.914,17,-0.3495,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:03:15+00:00,BT20260625T200315Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,464,28,-0.3721,9.914,17,-0.3534,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:04:32+00:00,BT20260625T200432Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,466,28,-0.3721,9.914,17,-0.3453,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:05:51+00:00,BT20260625T200550Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,467,28,-0.3721,9.914,17,-0.3471,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:07:13+00:00,BT20260625T200713Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,468,28,-0.3721,9.914,17,-0.3471,5.862,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:08:31+00:00,BT20260625T200831Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,470,28,-0.3721,9.914,18,-0.356,6.2196,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
2026-06-25T20:09:49+00:00,BT20260625T200948Z,BACKTEST_WALK_FORWARD_RECORDED,WALK_FORWARD_RECORDED_EDGE_NOT_PROVEN,Bali MA Momentum Probe V015A,BTCUSDT,1m,471,28,-0.3721,9.914,18,-0.356,6.2196,False,OFF,NONE,BACKTEST_GATE_ONLY_NOT_PROFIT_PROOF
